,gene_name,uniprot_id,larval_lethal
709,FBgn0285911,Q9VHG1,yes
710,FBgn0286828,E2QCZ3,yes
711,FBgn0267975,Q9VDY8,yes
712,FBgn0286071,Q7KSH7,yes
713,FBgn0086695,Q9VNA8,yes
714,FBgn0011787,Q9VSR5,yes
715,FBgn0028697,O17445,yes
716,FBgn0035471,Q9VZL3,yes
717,FBgn0036030,Q9VT32,yes
718,FBgn0041342,Q7K4C7,yes
719,FBgn0017572,P91891,yes
720,FBgn0035473,Q9VZL1,yes
721,FBgn0024836,Q9V5N8,yes
722,FBgn0288433,A1Z9R4,yes
723,FBgn0266671,Q9V8K2,yes
724,FBgn0000044,P53501,yes
725,FBgn0035060,Q8MMD2,yes
726,FBgn0259246,A0A0B4K7K9,yes
727,FBgn0263391,Q02645,yes
728,FBgn0028738,Q9W103,yes
729,FBgn0015031,Q9VMS1,yes
730,FBgn0266670,Q9VQQ9,yes
731,FBgn0000075,P18486,yes
732,FBgn0020497,Q9TVM2,yes
733,FBgn0262872,Q960V3,yes
734,FBgn0044324,Q8T9D1,yes
735,FBgn0011573,Q24276,yes
736,FBgn0261353,P0DKM0,yes
737,FBgn0285952,Q9GU68,yes
738,FBgn0039357,Q9VBN7,yes
739,FBgn0038549,Q8SX40,yes
740,FBgn0287186,Q7PL95,yes
741,FBgn0003391,Q24298,yes
742,FBgn0028343,Q8MQX9,yes
743,FBgn0032020,Q9VLP3,yes
744,FBgn0031893,A2VEI2,yes
745,FBgn0085478,Q9W345,yes
746,FBgn0261552,A0A0B4KGY6,yes
747,FBgn0035290,A8JNI3,yes
748,FBgn0014009,O18333,yes
749,FBgn0285971,Q9VLK8,yes
750,FBgn0035271,Q9W087,yes
751,FBgn0001197,P08985,yes
752,FBgn0015550,O16867,yes
753,FBgn0032221,A8DYY6,yes
754,FBgn0284257,Q7K556,yes
755,FBgn0027548,Q7KMJ6,yes
756,FBgn0037008,Q9VPD5,yes
757,FBgn0263111,P91645,yes
758,FBgn0031392,Q9VQ79,yes
759,FBgn0033901,Q9V6X7,yes
760,FBgn0000617,Q27272,yes
761,FBgn0053526,Q7KU01,yes
762,FBgn0039492,Q9VB70,yes
763,FBgn0033995,Q3ZAN1,yes
764,FBgn0000711,P48462,yes
765,FBgn0032252,M9MRI1,yes
766,FBgn0029512,Q7KSM5,yes
767,FBgn0036299,Q9VTZ5,yes
768,FBgn0015615,Q9VXE9,yes
769,FBgn0263667,Q9W1H0,yes
770,FBgn0260856,Q9VRL2,yes
771,FBgn0264672,Q9VQB7,yes
772,FBgn0283500,Q9W0I6,yes
773,FBgn0262103,A8DYI4,yes
774,FBgn0262103,A1ZBC4,yes
775,FBgn0285937,O18332,yes
776,FBgn0035142,Q9W0Q1,yes
777,FBgn0029992,Q9W3L1,yes
778,FBgn0263510,A1Z8D0,yes
779,FBgn0050404,Q961C9,yes
780,FBgn0261524,O62602,yes
781,FBgn0040206,Q9V393,yes
782,FBgn0025742,Q9VMI9,yes
783,FBgn0268063,Q9VS84,yes
784,FBgn0266521,Q9GQR5,yes
785,FBgn0038206,Q9VFM9,yes
786,FBgn0259483,Q7K0E3,yes
787,FBgn0036248,Q9VTT3,yes
788,FBgn0027497,Q9Y0Y6,yes
789,FBgn0261811,Q9VWB7,yes
790,FBgn0261800,P11046,yes
791,FBgn0023180,Q9Y1B2,yes
792,FBgn0062413,Q9W3X9,yes
793,FBgn0062413,Q8MQM5,yes
794,FBgn0026404,Q9XYF4,yes
795,FBgn0033657,Q5U154,yes
796,FBgn0015602,Q7JN06,yes
797,FBgn0030343,Q9VYT4,yes
798,FBgn0261112,Q9VTE9,yes
799,FBgn0286898,Q9VMA7,yes
800,FBgn0261836,M9MRD1,yes
801,FBgn0037301,Q95U54,yes
802,FBgn0250874,Q9W4V8,yes
803,FBgn0039923,Q9V4F9,yes
804,FBgn0036213,Q9VTP4,yes
805,FBgn0032475,Q9VK33,yes
806,FBgn0260012,A1Z8S6,yes
807,FBgn0026319,Q9XYR0,yes
808,FBgn0040290,Q9NH11,yes
809,FBgn0086443,Q9V434,yes
810,FBgn0011286,Q24498,yes
811,FBgn0003321,Q9U1H9,yes
812,FBgn0286783,Q7JWF1,yes
813,FBgn0002552,Q9V4Z9,yes
814,FBgn0027783,Q7KK96,yes
815,FBgn0285892,E1JH25,yes
816,FBgn0016920,E0A9E1,yes
817,FBgn0010415,P49415,yes
818,FBgn0086447,Q9VIZ0,yes
819,FBgn0000567,P20105,yes
820,FBgn0002579,P49630,yes
821,FBgn0261277,Q9VZ21,yes
822,FBgn0002878,Q9VY97,yes
823,FBgn0003345,P30052,yes
824,FBgn0086444,Q9VIZ3,yes
825,FBgn0031661,Q9VMW9,yes
826,FBgn0260399,A0A0B4KGX7,yes
827,FBgn0004618,P13360,yes
828,FBgn0029161,Q9V3U9,yes
829,FBgn0261648,P39770,yes
830,FBgn0027619,Q7K550,yes
831,FBgn0020388,Q9VTZ1,yes
832,FBgn0029175,Q9Y169,yes
833,FBgn0003028,P51521,yes
834,FBgn0086712,Q5U117,yes
835,FBgn0004636,P08645,yes
836,FBgn0034072,Q8T0G6,yes
837,FBgn0010105,Q24139,yes
838,FBgn0038388,Q9VF06,yes
839,FBgn0040305,A8JNP3,yes
840,FBgn0003720,P18102,yes
841,FBgn0086445,Q9VIZ2,yes
842,FBgn0027535,Q9XZ08,yes
843,FBgn0035854,Q9VSF4,yes
844,FBgn0033272,Q7K519,yes
845,FBgn0265174,Q9V7W1,yes
846,FBgn0035435,A0A2U8U156,yes
847,FBgn0037659,Q9VHH9,yes
848,FBgn0283681,Q9VV41,yes
849,FBgn0038893,Q9VD92,yes
850,FBgn0037551,Q9VHV5,yes
851,FBgn0027083,Q9VFL5,yes
852,FBgn0010812,Q9VHW4,yes
853,FBgn0029818,Q9W464,yes
854,FBgn0015286,P48555,yes
855,FBgn0022724,Q9VWY6,yes
856,FBgn0030719,Q9VXK6,yes
857,FBgn0027334,Q9VR89,yes
858,FBgn0032363,Q9VKG8,yes
859,FBgn0000382,P29349,yes
860,FBgn0034181,A0A0B4K891,yes
861,FBgn0034181,Q7K581,yes
862,FBgn0028685,Q9W414,yes
863,FBgn0285947,Q9VWG3,yes
864,FBgn0029755,Q9I7W5,yes
865,FBgn0026060,Q9W438,yes
866,FBgn0027280,Q9W3M4,yes
867,FBgn0086371,Q9VFW4,yes
868,FBgn0264270,P19339,yes
869,FBgn0027660,Q9VVG3,yes
870,FBgn0027660,Q8IQQ6,yes
871,FBgn0261955,Q9W401,yes
872,FBgn0030276,Q8IR93,yes
873,FBgn0286222,Q9W3X6,yes
874,FBgn0028331,Q9W2V9,yes
875,FBgn0028327,Q9W335,yes
876,FBgn0028325,Q7KVX1,yes
877,FBgn0265523,M9PGZ8,yes
878,FBgn0028292,Q9W358,yes
879,FBgn0011760,Q24117,yes
880,FBgn0261954,O46048,yes
881,FBgn0027330,Q9W3C1,yes
882,FBgn0027329,Q9VXQ5,yes
883,FBgn0260960,Q9VV87,yes
884,FBgn0262114,Q4Z8K6,yes
885,FBgn0000422,P05031,yes
886,FBgn0260858,Q9W3M8,yes
887,FBgn0000316,P39205,yes
888,FBgn0026679,Q9W3E1,yes
889,FBgn0028686,Q9V405,yes
890,FBgn0026702,Q7KVW2,yes
891,FBgn0284435,Q9U3W7,yes
892,FBgn0266421,Q9VYW3,yes
893,FBgn0027259,Q9VYX4,yes
894,FBgn0027279,Q9VR59,yes
895,FBgn0027287,A0A4D6K5M0,yes
896,FBgn0027087,M9PHI2,yes
897,FBgn0011837,P47980,yes
898,FBgn0026713,Q9VY50,yes
899,FBgn0027539,Q9VC35,yes
900,FBgn0035978,Q9VSW1,yes
901,FBgn0011715,Q24090,yes
902,FBgn0038251,Q8INF6,yes
903,FBgn0019809,Q9VLA2,yes
904,FBgn0014179,Q27403,yes
905,FBgn0037207,Q95ST8,yes
906,FBgn0035039,Q9W133,yes
907,FBgn0036300,Q9VTZ6,yes
908,FBgn0025355,Q9VTE2,yes
909,FBgn0039183,Q9VC93,yes
910,FBgn0260386,A0A0C4DHF5,yes
911,FBgn0029891,Q0KHV6,yes
912,FBgn0087002,Q9V496,yes
913,FBgn0023213,O61380,yes
914,FBgn0283499,P09208,yes
915,FBgn0263782,P14773,yes
916,FBgn0086680,P16241,yes
917,FBgn0000416,Q9Y125,yes
918,FBgn0029979,Q9W3M7,yes
919,FBgn0036970,Q9VPH9,yes
920,FBgn0040294,Q9NHP2,yes
921,FBgn0003360,Q26365,yes
922,FBgn0262743,O18388,yes
923,FBgn0262112,Q9VAH3,yes
924,FBgn0266673,Q9XTM1,yes
925,FBgn0011573,Q24276,yes
926,FBgn0041191,Q9VND8,yes
927,FBgn0003598,P20193,yes
928,FBgn0036702,Q8T4G5,yes
929,FBgn0037109,Q9VP05,yes
930,FBgn0030276,Q8IR93,yes
931,FBgn0004378,P46863,yes
932,FBgn0026401,Q7PLI2,yes
933,FBgn0034408,Q6NLM8,yes
934,FBgn0261283,Q9VW37,yes
935,FBgn0003654,Q24246,yes
936,FBgn0036448,Q9VUH6,yes
937,FBgn0036641,Q9VV74,yes
938,FBgn0266674,Q9VDE6,yes
939,FBgn0040283,Q9VCD8,yes
940,FBgn0032906,Q9VIH1,yes
941,FBgn0000257,Q9Y1I2,yes
942,FBgn0021796,Q9VK45,yes
943,FBgn0017581,Q9VGI4,yes
944,FBgn0263251,Q9VT75,yes
945,FBgn0086687,Q8SZK8,yes
946,FBgn0261854,A1Z9X0,yes
947,FBgn0284220,P15348,yes
948,FBgn0262527,A0A0B4K6Z4,yes
949,FBgn0037657,Q9VHI1,yes
950,FBgn0021872,Q8MLW7,yes
951,FBgn0029992,Q9W3L1,yes
952,FBgn0030354,Q9VYS3,yes
953,FBgn0283451,Q01295,yes
954,FBgn0250791,Q23983,yes
955,FBgn0037617,Q9VHM7,yes
956,FBgn0037617,Q8MSE5,yes
957,FBgn0038965,Q95RA8,yes
958,FBgn0010602,Q7KNM2,yes
959,FBgn0261269,A1Z9N6,yes
960,FBgn0003687,P20227,yes
961,FBgn0286213,P80455,yes
962,FBgn0261675,Q9VRC9,yes
963,FBgn0015805,Q94517,yes
964,FBgn0000568,P17672,yes
965,FBgn0034180,A4UZL3,yes
966,FBgn0035849,Q8WS79,yes
967,FBgn0011766,Q27368,yes
968,FBgn0266195,Q9VEA4,yes
969,FBgn0261532,Q9VEC5,yes
970,FBgn0267975,Q9VDY8,yes
971,FBgn0001108,P13496,yes
972,FBgn0036038,Q9VT41,yes
973,FBgn0053554,Q8I8U7,yes
974,FBgn0001308,P17210,yes
975,FBgn0027788,Q7KM13,yes
976,FBgn0266083,Q9W198,yes
977,FBgn0262467,Q9VMX4,yes
978,FBgn0036534,Q5U127,yes
979,FBgn0025864,Q9W3D3,yes
980,FBgn0027053,Q9XZ58,yes
981,FBgn0024921,Q9VRV8,yes
982,FBgn0031640,Q9VR38,yes
983,FBgn0264303,M9PHM9,yes
984,FBgn0024958,Q9VCV4,yes
985,FBgn0036892,Q7KUT2,yes
986,FBgn0003346,Q9VIW3,yes
987,FBgn0001941,Q94515,yes
988,FBgn0010433,P48987,yes
989,FBgn0037137,Q9VNX6,yes
990,FBgn0025720,O96539,yes
991,FBgn0023212,O44226,yes
992,FBgn0260962,Q9XYZ5,yes
993,FBgn0266711,Q7JWD6,yes
994,FBgn0032691,Q9VJ73,yes
995,FBgn0261020,Q9VLQ1,yes
996,FBgn0032234,Q9VKX7,yes
997,FBgn0264574,Q8IRI6,yes
998,FBgn0038659,Q8T390,yes
999,FBgn0020497,Q9TVM2,yes
1000,FBgn0052113,Q9VU08,yes
1001,FBgn0011785,Q9VC96,yes
1002,FBgn0039067,Q9VCN9,yes
1003,FBgn0034708,Q9W277,yes
1004,FBgn0261479,Q9V9U4,yes
1005,FBgn0039212,Q9VC58,yes
1006,FBgn0033260,Q5BI50,yes
1007,FBgn0034646,Q9W2E7,yes
1008,FBgn0031030,Q0KHQ5,yes
1009,FBgn0263979,Q24572,yes
1010,FBgn0034451,Q7K1S6,yes
1011,FBgn0030054,Q9W3D1,yes
1012,FBgn0036373,Q8IQJ9,yes
1013,FBgn0028426,Q8MKW7,yes
1014,FBgn0283468,A0A0B4KHK1,yes
1015,FBgn0038805,Q86BR8,yes
1016,FBgn0283427,Q9VQL7,yes
1017,FBgn0000546,P34021,yes
1018,FBgn0034661,Q9W2C8,yes
1019,FBgn0260632,P15330,yes
1020,FBgn0035407,Q9VZU1,yes
1021,FBgn0284252,P91927,yes
1022,FBgn0261439,Q94523,yes
1023,FBgn0287724,M9PD84,yes
1024,FBgn0267350,M9PDM4,yes
1025,FBgn0284220,P15348,yes
1026,FBgn0013725,Q27934,yes
1027,FBgn0034577,Q9W2N0,yes
1028,FBgn0023172,Q8T9E3,yes
1029,FBgn0039580,Q9VAW3,yes
1030,FBgn0037618,Q9VHM6,yes
1031,FBgn0284243,Q24560,yes
1032,FBgn0036732,Q9VVH9,yes
1033,FBgn0003748,Q9W2M2,yes
1034,FBgn0032136,Q7KTG2,yes
1035,FBgn0261800,P11046,yes
1036,FBgn0002022,Q9V3A4,yes
1037,FBgn0027108,Q9V427,yes
1038,FBgn0027095,Q9XZ63,yes
1039,FBgn0003896,Q9VJ37,yes
1040,FBgn0003964,P20153,yes
1041,FBgn0004867,P31009,yes
1042,FBgn0052190,Q9VVK7,yes
1043,FBgn0267330,O76767,yes
1044,FBgn0035049,A0A0B4JCU7,yes
1045,FBgn0029858,Q9W413,yes
1046,FBgn0025574,O77237,yes
1047,FBgn0287184,Q7PLB8,yes
1048,FBgn0039030,Q4V3I6,yes
1049,FBgn0029975,Q9W3N1,yes
1050,FBgn0033246,A1Z784,yes
1051,FBgn0267828,Q9VKU1,yes
1052,FBgn0015946,Q24570,yes
1053,FBgn0025790,O97469,yes
1054,FBgn0003651,P16375,yes
1055,FBgn0000546,P34021,yes
1056,FBgn0011706,Q24475,yes
1057,FBgn0264922,O97102,yes
1058,FBgn0015609,O15943,yes
1059,FBgn0014340,O02193,yes
1060,FBgn0032833,Q9VIQ8,yes
1061,FBgn0262467,Q9VMX4,yes
1062,FBgn0031830,Q9VMB9,yes
1063,FBgn0053100,E1JIV5,yes
1064,FBgn0050069,A1Z9M5,yes
1065,FBgn0263598,Q27331,yes
1066,FBgn0051860,Q9VKA3,yes
1067,FBgn0002022,Q9V3A4,yes
1068,FBgn0024236,Q9VSL7,yes
1069,FBgn0033096,Q7K9B7,yes
1070,FBgn0053155,Q0E985,yes
1071,FBgn0011205,D8FT20,yes
1072,FBgn0028697,O17445,yes
1073,FBgn0040007,Q9W5N2,yes
1074,FBgn0000636,P15278,yes
1075,FBgn0260635,Q24306,yes
1076,FBgn0003275,Q24320,yes
1077,FBgn0032919,Q9VIF6,yes
1078,FBgn0030706,B5X533,yes
1079,FBgn0027615,Q9Y171,yes
1080,FBgn0010198,P48149,yes
1081,FBgn0004054,P09090,yes
1082,FBgn0016076,Q7KTN9,yes
1083,FBgn0016075,Q9VMV5,yes
1084,FBgn0003517,P38979,yes
1085,FBgn0004867,P31009,yes
1086,FBgn0261933,Q9VU02,yes
1087,FBgn0037810,Q8INM3,yes
1088,FBgn0031074,Q9VWC3,yes
1089,FBgn0026175,Q9VWC4,yes
1090,FBgn0003360,Q26365,yes
1091,FBgn0262125,A0A0B4K5Z8,yes
1092,FBgn0003321,Q9U1H9,yes
1093,FBgn0038947,Q9VD29,yes
1094,FBgn0000287,Q9VKH3,yes
1095,FBgn0003267,P10181,yes
1096,FBgn0041723,Q76NQ1,yes
1097,FBgn0259728,A1Z7R9,yes
1098,FBgn0043900,Q9V9W8,yes
1099,FBgn0040079,Q9V3I3,yes
1100,FBgn0086706,Q9VSS1,yes
1101,FBgn0266581,Q9VD51,yes
1102,FBgn0265297,P21187,yes
1103,FBgn0030341,Q9VYT6,yes
1104,FBgn0041585,Q9U6B8,yes
1105,FBgn0015521,O76927,yes
1106,FBgn0014366,O46106,yes
1107,FBgn0261617,M9MS40,yes
1108,FBgn0086707,Q9VJ87,yes
1109,FBgn0011361,Q94519,yes
1110,FBgn0032236,Q9VKX4,yes
1111,FBgn0030692,Q9VXP3,yes
1112,FBgn0039555,Q9VAY9,yes
1113,FBgn0044030,Q9VWI3,yes
1114,FBgn0038319,Q9VF89,yes
1115,FBgn0034893,Q9W1L1,yes
1116,FBgn0037892,Q9VGP7,yes
1117,FBgn0036462,Q9VUJ0,yes
1118,FBgn0030552,Q9VY48,yes
1119,FBgn0261380,B3DNM7,yes
1120,FBgn0042112,Q9I7Q9,yes
1121,FBgn0038923,Q8MS27,yes
1122,FBgn0029718,Q8SYI9,yes
1123,FBgn0030686,Q8MRV7,yes
1124,FBgn0031660,Q9VMX0,yes
1125,FBgn0030786,Q9VXB5,yes
1126,FBgn0036335,Q9VU36,yes
1127,FBgn0026741,Q7JVK1,yes
1128,FBgn0036990,Q8T9L3,yes
1129,FBgn0037566,Q9VHT5,yes
1130,FBgn0086451,Q9VM75,yes
1131,FBgn0086447,Q9VIZ0,yes
1132,FBgn0001986,Q9Y134,yes
1133,FBgn0010590,A0AQH0,yes
1134,FBgn0266284,Q9W590,yes
1135,FBgn0028331,Q9W2V9,yes
1136,FBgn0027329,Q9VXQ5,yes
1137,FBgn0001341,Q9W5E4,yes
1138,FBgn0010389,Q07407,yes
1139,FBgn0001235,O46339,yes
1140,FBgn0264491,O01367,yes
1141,FBgn0000611,P40427,yes
1142,FBgn0034433,Q8T389,yes
1143,FBgn0036974,Q9VPH7,yes
1144,FBgn0026259,Q9VZP5,yes
1145,FBgn0023213,O61380,yes
1146,FBgn0034237,Q0E940,yes
1147,FBgn0034258,A1ZAX1,yes
1148,FBgn0037249,Q9VN25,yes
1149,FBgn0034029,Q8MPP2,yes
1150,FBgn0024996,O76863,yes
1151,FBgn0001942,Q02748,yes
1152,FBgn0015218,P48598,yes
1153,FBgn0004926,P41375,yes
1154,FBgn0261609,P41374,yes
1155,FBgn0026250,Q9VEA1,yes
1156,FBgn0000377,P17886,yes
1157,FBgn0026084,Q8IRS7,yes
1158,FBgn0017414,P91673,yes
1159,FBgn0010292,P51406,yes
1160,FBgn0287225,Q9VEX6,yes
1161,FBgn0026261,Q8WTC1,yes
1162,FBgn0011211,P35381,yes
1163,FBgn0038387,Q9VF08,yes
1164,FBgn0263231,Q9VHP0,yes
1165,FBgn0039213,Q9VC57,yes
1166,FBgn0000117,P18824,yes
1167,FBgn0027779,Q9V3J1,yes
1168,FBgn0005671,P31409,yes
1169,FBgn0287825,Q9V7N5,yes
1170,FBgn0283536,Q9XZH6,yes
1171,FBgn0013263,Q08605,yes
1172,FBgn0015834,O02195,yes
1173,FBgn0016041,Q9U4L6,yes
1174,FBgn0032988,Q9V9M6,yes
1175,FBgn0035638,Q8T3Z0,yes
1176,FBgn0003676,P12613,yes
1177,FBgn0035947,Q9VSS2,yes
1178,FBgn0010747,Q8T3P8,yes
1179,FBgn0038808,Q9VDL0,yes
1180,FBgn0031959,Q9VLV7,yes
1181,FBgn0028982,Q9W420,yes
1182,FBgn0040273,Q9V460,yes
1183,FBgn0086532,Q6NR46,yes
1184,FBgn0010213,Q00637,yes
1185,FBgn0250791,Q23983,yes
1186,FBgn0262601,Q05856,yes
1187,FBgn0032487,Q9VK19,yes
1188,FBgn0010638,Q7JZN0,yes
1189,FBgn0021995,Q7JQN4,yes
1190,FBgn0038269,Q9VFF3,yes
1191,FBgn0028685,Q9W414,yes
1192,FBgn0028689,Q7KLV9,yes
1193,FBgn0037121,Q9VNZ3,yes
1194,FBgn0039713,Q8MLY8,yes
1195,FBgn0039757,Q9VA91,yes
1196,FBgn0002590,Q24186,yes
1197,FBgn0011284,P41042,yes
1198,FBgn0038834,Q9VDH8,yes
1199,FBgn0002622,Q06559,yes
1200,FBgn0261599,Q9VH69,yes
1201,FBgn0030136,Q9W334,yes
1202,FBgn0003942,P15357,yes
1203,FBgn0261596,Q9W229,yes
1204,FBgn0033912,Q8T3U2,yes
1205,FBgn0019936,P55828,yes
1206,FBgn0034138,Q7JZW2,yes
1207,FBgn0010265,Q03334,yes
1208,FBgn0002593,P08570,yes
1209,FBgn0000100,P19889,yes
1210,FBgn0015756,P50882,yes
1211,FBgn0261602,Q9V3G1,yes
1212,FBgn0014026,P46223,yes
1213,FBgn0005593,P32100,yes
1214,FBgn0023170,O16130,yes
1215,FBgn0261608,Q9VMU4,yes
1216,FBgn0037328,Q9VNB9,yes
1217,FBgn0039359,Q9VBN5,yes
1218,FBgn0036825,Q9VVU2,yes
1219,FBgn0035753,Q9VS34,yes
1220,FBgn0029897,Q9W3W8,yes
1221,FBgn0017579,P55841,yes
1222,FBgn0013325,P46222,yes
1223,FBgn0036213,Q9VTP4,yes
1224,FBgn0038281,Q9VFE0,yes
1225,FBgn0004463,P25167,yes
1226,FBgn0003278,P20028,yes
1227,FBgn0019938,P91875,yes
1228,FBgn0014877,P48604,yes
1229,FBgn0011704,P48592,yes
1230,FBgn0014023,Q8T3V6,yes
1231,FBgn0014020,P48148,yes
1232,FBgn0028408,A0A0B4KFF6,yes
1233,FBgn0024733,O61231,yes
1234,FBgn0267385,O62619,yes
1235,FBgn0250843,P12881,yes
1236,FBgn0086134,P40301,yes
1237,FBgn0030670,Q8SX37,yes
1238,FBgn0005648,Q7KNF2,yes
1239,FBgn0016691,Q24439,yes
1240,FBgn0028411,Q9V3H8,yes
1241,FBgn0027868,Q9V466,yes
1242,FBgn0032680,Q9VJ85,yes
1243,FBgn0031145,Q9VRD6,yes
1244,FBgn0031145,A8JUT4,yes
1245,FBgn0085436,A0A0B4LEZ3,yes
1246,FBgn0022069,Q9VJZ7,yes
1247,FBgn0023542,O46050,yes
1248,FBgn0021874,Q9VPR4,yes
1249,FBgn0019957,P91929,yes
1250,FBgn0033341,Q7K003,yes
1251,FBgn0033494,B7YZR3,yes
1252,FBgn0025366,O76994,yes
1253,FBgn0001233,P02828,yes
1254,FBgn0015245,O02649,yes
1255,FBgn0001220,P29845,yes
1256,FBgn0014189,Q27268,yes
1257,FBgn0001170,P10035,yes
1258,FBgn0013272,A0A0B4LGB0,yes
1259,FBgn0051201,Q0KI42,yes
1260,FBgn0001112,P18173,yes
1261,FBgn0001105,P26308,yes
1262,FBgn0015222,Q7KRU8,yes
1263,FBgn0029176,Q9NJH0,yes
1264,FBgn0284245,P08736,yes
1265,FBgn0000557,P05303,yes
1266,FBgn0283531,Q9VQH2,yes
1267,FBgn0004556,P26802,yes
1268,FBgn0287831,Q94521,yes
1269,FBgn0260962,Q9XYZ5,yes
1270,FBgn0019624,Q94514,yes
1271,FBgn0035499,M9PE30,yes
1272,FBgn0000299,P08120,yes
1273,FBgn0010621,Q7KKI0,yes
1274,FBgn0038925,Q9VD55,yes
1275,FBgn0038146,Q960D6,yes
1276,FBgn0261791,Q9VXE0,yes
1277,FBgn0038377,Q9VF18,yes
1278,FBgn0037561,Q9VHU1,yes
1279,FBgn0036886,Q9VW10,yes
1280,FBgn0038181,Q8I0D4,yes
1281,FBgn0038181,Q6NL87,yes
1282,FBgn0032925,Q9VIF0,yes
1283,FBgn0035315,Q8IRF6,yes
1284,FBgn0033235,Q7K3W2,yes
1285,FBgn0029629,Q9W4X7,yes
1286,FBgn0033919,Q0E980,yes
1287,FBgn0033741,A1Z909,yes
1288,FBgn0034084,Q7JVH0,yes
1289,FBgn0037632,Q9VHL2,yes
1290,FBgn0284436,Q7K3J0,yes
1291,FBgn0030864,Q9VX24,yes
1292,FBgn0027567,Q9VT61,yes
1293,FBgn0032010,M9PF71,yes
1294,FBgn0262515,Q7JR49,yes
1295,FBgn0038585,Q9VEB3,yes
1296,FBgn0284246,Q7K4B2,yes
1297,FBgn0040793,Q9VVG5,yes
1298,FBgn0036728,Q9VVH5,yes
1299,FBgn0261535,Q9V3P2,yes
1300,FBgn0036741,Q9VVJ0,yes
1301,FBgn0036762,Q9VVL7,yes
1302,FBgn0037073,Q9VP47,yes
1303,FBgn0030969,Q9VWP1,yes
1304,FBgn0036500,E5KYS9,yes
1305,FBgn0037102,Q9VP13,yes
1306,FBgn0030895,Q8MSI0,yes
1307,FBgn0030086,Q9W392,yes
1308,FBgn0265574,Q9W0R0,yes
1309,FBgn0037935,Q9VGJ7,yes
1310,FBgn0036702,Q8T4G5,yes
1311,FBgn0030640,Q9VXV2,yes
1312,FBgn0033859,A1Z9G2,yes
1313,FBgn0032261,C0MKK6,yes
1314,FBgn0037001,Q9VPE2,yes
1315,FBgn0038927,Q9VD52,yes
1316,FBgn0038049,Q9VG69,yes
1317,FBgn0030855,Q9VX34,yes
1318,FBgn0039175,Q9VCA5,yes
1319,FBgn0030853,Q9VX36,yes
1320,FBgn0036254,Q9VTU0,yes
1321,FBgn0030612,Q9VXY3,yes
1322,FBgn0288631,Q8IMR4,yes
1323,FBgn0034925,Q9W1H1,yes
1324,FBgn0036775,Q8SYM9,yes
1325,FBgn0028744,Q7K0Y1,yes
1326,FBgn0025336,O77477,yes
1327,FBgn0030801,Q9VX99,yes
1328,FBgn0034232,Q7JZ53,yes
1329,FBgn0034909,Q8MLQ7,yes
1330,FBgn0035600,Q9VRL0,yes
1331,FBgn0038740,A0A0B4KGI0,yes
1332,FBgn0034734,Q9W246,yes
1333,FBgn0030432,Q8SXW4,yes
1334,FBgn0030745,Q9VXG9,yes
1335,FBgn0011824,Q7KVQ0,yes
1336,FBgn0038473,Q8MT06,yes
1337,FBgn0038275,Q9VFE6,yes
1338,FBgn0038271,Q9VFF0,yes
1339,FBgn0035046,Q9W125,yes
1340,FBgn0031493,Q9VQK7,yes
1341,FBgn0025645,B3DN03,yes
1342,FBgn0029714,Q9W4J5,yes
1343,FBgn0038251,Q8INF6,yes
1344,FBgn0263512,X2JDS9,yes
1345,FBgn0053505,Q8MSW9,yes
1346,FBgn0053051,Q86BI8,yes
1347,FBgn0052528,Q9VWD0,yes
1348,FBgn0052512,Q9VRE4,yes
1349,FBgn0029885,Q9W3Y0,yes
1350,FBgn0052075,Q8SZY9,yes
1351,FBgn0051800,A8E789,yes
1352,FBgn0034964,Q9W1C5,yes
1353,FBgn0051111,Q8IMU0,yes
1354,FBgn0025612,Q9W4I5,yes
1355,FBgn0250838,Q0E8X7,yes
1356,FBgn0050349,A1Z7K2,yes
1357,FBgn0031266,Q9VPR5,yes
1358,FBgn0024998,O76861,yes
1359,FBgn0030007,Q9W3J5,yes
1360,FBgn0261790,Q9VLV5,yes
1361,FBgn0034322,Q059A7,yes
1362,FBgn0039761,Q9VA85,yes
1363,FBgn0029525,A9UN82,yes
1364,FBgn0032596,Q9VJJ0,yes
1365,FBgn0030321,Q9VYW4,yes
1366,FBgn0266917,Q9VEP9,yes
1367,FBgn0029999,Q9W3K4,yes
1368,FBgn0259222,B7Z0N3,yes
1369,FBgn0031627,Q9VR25,yes
1370,FBgn0031606,Q8T096,yes
1371,FBgn0039828,Q9V9Z9,yes
1372,FBgn0034401,A1ZBE9,yes
1373,FBgn0023514,Q9W550,yes
1374,FBgn0027795,Q95U35,yes
1375,FBgn0033063,F2FB60,yes
1376,FBgn0039402,Q9VBI3,yes
1377,FBgn0029665,Q9W4R8,yes
1378,FBgn0031066,Q8IQW2,yes
1379,FBgn0266666,Q9VM46,yes
1380,FBgn0042092,Q9VM72,yes
1381,FBgn0033661,A8DYB0,yes
1382,FBgn0037061,Q9VP65,yes
1383,FBgn0261286,Q8IH00,yes
1384,FBgn0261789,Q9VI10,yes
1385,FBgn0031021,Q9VWI0,yes
1386,FBgn0035372,Q8MR28,yes
1387,FBgn0284251,Q95RG7,yes
1388,FBgn0040534,Q9VHI4,yes
1389,FBgn0039306,Q9VBU2,yes
1390,FBgn0038683,Q9VDZ8,yes
1391,FBgn0036187,Q9VTL5,yes
